"","Airline_ID","Airline_ID..2","Source_Airport","Source_Airport_ID","Des_Airport","Des_Airport_ID","Codeshare","Stops","Equipment","name_source","city_source","Country","IATA","ICAO","name_des","city_des"
"185","1756","1756","NGO","3942","TPE","2276","",0,"333 738 744","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Taiwan Taoyuan International Airport","Taipei"
"186","1756","1756","NRT","2279","HNL","3728","",0,"744 333","Narita International Airport","Tokyo","Japan","NRT","RJAA","Honolulu International Airport","Honolulu"
"187","1756","1756","NRT","2279","KHH","2264","",0,"738","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kaohsiung International Airport","Kaohsiung"
"188","1756","1756","NRT","2279","TPE","2276","",0,"333 744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Taiwan Taoyuan International Airport","Taipei"
"189","1756","1756","OKA","2384","KHH","2264","",0,"738","Naha Airport","Okinawa","Japan","OKA","ROAH","Kaohsiung International Airport","Kaohsiung"
"190","1756","1756","OKA","2384","TPE","2276","",0,"738 333 343","Naha Airport","Okinawa","Japan","OKA","ROAH","Taiwan Taoyuan International Airport","Taipei"
"191","1756","1756","TAK","2337","TPE","2276","",0,"738","Takamatsu Airport","Takamatsu","Japan","TAK","RJOT","Taiwan Taoyuan International Airport","Taipei"
"192","1756","1756","TOY","2324","TPE","2276","",0,"738","Toyama Airport","Toyama","Japan","TOY","RJNT","Taiwan Taoyuan International Airport","Taipei"
"193","1680","1680","CTS","2287","HKG","3077","",0,"744 333","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Chek Lap Kok International Airport","Hong Kong"
"194","1680","1680","FUK","2305","HKG","3077","",0,"321 333","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Chek Lap Kok International Airport","Hong Kong"
"195","1680","1680","FUK","2305","TPE","2276","",0,"772","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Taiwan Taoyuan International Airport","Taipei"
"196","1680","1680","HND","2359","HKG","3077","",0,"744","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Chek Lap Kok International Airport","Hong Kong"
"197","1680","1680","KIX","3992","HKG","3077","",0,"333 773 744 77W 343 772","Kansai International Airport","Osaka","Japan","KIX","RJBB","Chek Lap Kok International Airport","Hong Kong"
"198","1680","1680","KIX","3992","TPE","2276","",0,"333 773 77W","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taiwan Taoyuan International Airport","Taipei"
"199","1680","1680","NGO","3942","HKG","3077","",0,"343 333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Chek Lap Kok International Airport","Hong Kong"
"200","1680","1680","NGO","3942","TPE","2276","",0,"333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Taiwan Taoyuan International Airport","Taipei"
"201","1680","1680","NRT","2279","HKG","3077","",0,"773 77W 744 772 333 343","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chek Lap Kok International Airport","Hong Kong"
"202","1680","1680","NRT","2279","TPE","2276","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Taiwan Taoyuan International Airport","Taipei"
"203","1680","1680","OKA","2384","HKG","3077","",0,"333","Naha Airport","Okinawa","Japan","OKA","ROAH","Chek Lap Kok International Airport","Hong Kong"
"204","1767","1767","FUK","2305","CAN","3370","",0,"319","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Guangzhou Baiyun International Airport","Guangzhou"
"205","1767","1767","FUK","2305","SHE","4144","",0,"319","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Taoxian Airport","Shenyang"
"206","1767","1767","KIJ","4381","HRB","3400","",0,"320","Niigata Airport","Niigata","Japan","KIJ","RJSN","Taiping Airport","Harbin"
"207","1767","1767","KIX","3992","CAN","3370","",0,"321","Kansai International Airport","Osaka","Japan","KIX","RJBB","Guangzhou Baiyun International Airport","Guangzhou"
"208","1767","1767","KIX","3992","DLC","3404","",0,"319","Kansai International Airport","Osaka","Japan","KIX","RJBB","Zhoushuizi Airport","Dalian"
"209","1767","1767","KIX","3992","HRB","3400","",0,"319","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taiping Airport","Harbin"
"210","1767","1767","KIX","3992","SHE","4144","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taoxian Airport","Shenyang"
"211","1767","1767","NGO","3942","DLC","3404","",0,"319","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Zhoushuizi Airport","Dalian"
"212","1767","1767","NGO","3942","PVG","3406","",0,"320","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Shanghai Pudong International Airport","Shanghai"
"213","1767","1767","NGO","3942","SHE","4144","",0,"319","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Taoxian Airport","Shenyang"
"214","1767","1767","NRT","2279","CAN","3370","",0,"332","Narita International Airport","Tokyo","Japan","NRT","RJAA","Guangzhou Baiyun International Airport","Guangzhou"
"215","1767","1767","NRT","2279","CGQ","4380","",0,"321","Narita International Airport","Tokyo","Japan","NRT","RJAA","Longjia Airport","Changchun"
"216","1767","1767","NRT","2279","DLC","3404","",0,"319 321 320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Zhoushuizi Airport","Dalian"
"217","1767","1767","NRT","2279","PEK","3364","Y",0,"73H 767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Beijing Capital International Airport","Beijing"
"218","1767","1767","NRT","2279","SHE","4144","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Taoxian Airport","Shenyang"
"219","1767","1767","TOY","2324","DLC","3404","",0,"319","Toyama Airport","Toyama","Japan","TOY","RJNT","Zhoushuizi Airport","Dalian"
"220","2417","2417","HND","2359","KUL","3304","",0,"330","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kuala Lumpur International Airport","Kuala Lumpur"
"221","2417","2417","KIX","3992","KUL","3304","",0,"330","Kansai International Airport","Osaka","Japan","KIX","RJBB","Kuala Lumpur International Airport","Kuala Lumpur"
"222","2417","2417","NGO","3942","KUL","3304","",0,"330","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Kuala Lumpur International Airport","Kuala Lumpur"
"223","2009","2009","FUK","2305","HNL","3728","",0,"76W","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Honolulu International Airport","Honolulu"
"224","2009","2009","HND","2359","LAX","3484","",0,"76W","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Los Angeles International Airport","Los Angeles"
"225","2009","2009","HND","2359","SEA","3577","",0,"76W","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Seattle Tacoma International Airport","Seattle"
"226","2009","2009","KIX","3992","GUM","2246","",0,"752","Kansai International Airport","Osaka","Japan","KIX","RJBB","Antonio B. Won Pat International Airport","Agana"
"227","2009","2009","KIX","3992","HNL","3728","",0,"333","Kansai International Airport","Osaka","Japan","KIX","RJBB","Honolulu International Airport","Honolulu"
"228","2009","2009","NGO","3942","DTW","3645","",0,"744","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Detroit Metropolitan Wayne County Airport","Detroit"
"229","2009","2009","NGO","3942","GUM","2246","",0,"752","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Antonio B. Won Pat International Airport","Agana"
"230","2009","2009","NGO","3942","HNL","3728","",0,"76W","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Honolulu International Airport","Honolulu"
"231","2009","2009","NGO","3942","MNL","2397","",0,"744","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Ninoy Aquino International Airport","Manila"
"232","2009","2009","NRT","2279","ATL","3682","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Hartsfield Jackson Atlanta International Airport","Atlanta"
"233","2009","2009","NRT","2279","BKK","3885","",0,"333 744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Suvarnabhumi Airport","Bangkok"
"234","2009","2009","NRT","2279","DTW","3645","",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Detroit Metropolitan Wayne County Airport","Detroit"
"235","2009","2009","NRT","2279","GUM","2246","",0,"752","Narita International Airport","Tokyo","Japan","NRT","RJAA","Antonio B. Won Pat International Airport","Agana"
"236","2009","2009","NRT","2279","HKG","3077","",0,"332 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chek Lap Kok International Airport","Hong Kong"
"237","2009","2009","NRT","2279","HNL","3728","",0,"744 76W 333","Narita International Airport","Tokyo","Japan","NRT","RJAA","Honolulu International Airport","Honolulu"
"238","2009","2009","NRT","2279","JFK","3797","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","John F Kennedy International Airport","New York"
"239","2009","2009","NRT","2279","LAX","3484","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Los Angeles International Airport","Los Angeles"
"240","2009","2009","NRT","2279","MNL","2397","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Ninoy Aquino International Airport","Manila"
"241","2009","2009","NRT","2279","MSP","3858","",0,"332 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis"
"242","2009","2009","NRT","2279","PDX","3720","",0,"76W","Narita International Airport","Tokyo","Japan","NRT","RJAA","Portland International Airport","Portland"
"243","2009","2009","NRT","2279","PVG","3406","",0,"76W","Narita International Airport","Tokyo","Japan","NRT","RJAA","Shanghai Pudong International Airport","Shanghai"
"244","2009","2009","NRT","2279","ROR","2256","",0,"752","Narita International Airport","Tokyo","Japan","NRT","RJAA","Babelthuap Airport","Babelthuap"
"245","2009","2009","NRT","2279","SEA","3577","",0,"333","Narita International Airport","Tokyo","Japan","NRT","RJAA","Seattle Tacoma International Airport","Seattle"
"246","2009","2009","NRT","2279","SIN","3316","",0,"76W 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Singapore Changi Airport","Singapore"
"247","2009","2009","NRT","2279","SPN","2244","",0,"752","Narita International Airport","Tokyo","Japan","NRT","RJAA","Saipan International Airport","Saipan"
"248","2009","2009","NRT","2279","TPE","2276","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Taiwan Taoyuan International Airport","Taipei"
"249","2183","2183","HND","2359","DXB","2188","",0,"77L","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Dubai International Airport","Dubai"
"250","2183","2183","KIX","3992","DXB","2188","",0,"77W","Kansai International Airport","Osaka","Japan","KIX","RJBB","Dubai International Airport","Dubai"
"251","2183","2183","NRT","2279","DXB","2188","",0,"77W","Narita International Airport","Tokyo","Japan","NRT","RJAA","Dubai International Airport","Dubai"
"252","2222","2222","NGO","3942","PEK","3364","",0,"332","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Beijing Capital International Airport","Beijing"
"253","2222","2222","NRT","2279","AUH","2179","",0,"332","Narita International Airport","Tokyo","Japan","NRT","RJAA","Abu Dhabi International Airport","Abu Dhabi"
"254","4609","4609","HND","2359","SHA","3391","",0,"333","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Shanghai Hongqiao International Airport","Shanghai"
"255","4609","4609","KIX","3992","PVG","3406","",0,"321 738","Kansai International Airport","Osaka","Japan","KIX","RJBB","Shanghai Pudong International Airport","Shanghai"
"256","4609","4609","TOY","2324","PVG","3406","",0,"738","Toyama Airport","Toyama","Japan","TOY","RJNT","Shanghai Pudong International Airport","Shanghai"
"257","2826","2826","CTS","2287","ITM","2334","",0,"CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Osaka International Airport","Osaka"
"258","2826","2826","CTS","2287","SDJ","2347","",0,"CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Sendai Airport","Sendai"
"259","2826","2826","FKS","5999","ITM","2334","",0,"CRJ","Fukushima Airport","Fukushima","Japan","FKS","RJSF","Osaka International Airport","Osaka"
"260","2826","2826","FUK","2305","ITM","2334","",0,"CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Osaka International Airport","Osaka"
"261","2826","2826","FUK","2305","KMI","2308","",0,"CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Miyazaki Airport","Miyazaki"
"262","2826","2826","FUK","2305","KMQ","2322","",0,"CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Komatsu Airport","Kanazawa"
"263","2826","2826","FUK","2305","NGO","3942","",0,"CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Chubu Centrair International Airport","Nagoya"
"264","2826","2826","FUK","2305","SDJ","2347","",0,"CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Sendai Airport","Sendai"
"265","2826","2826","HIJ","2326","NRT","2279","",0,"CRJ","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Narita International Airport","Tokyo"
"266","2826","2826","HIJ","2326","SDJ","2347","",0,"CRJ","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Sendai Airport","Sendai"
"267","2826","2826","ITM","2334","CTS","2287","",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","New Chitose Airport","Sapporo"
"268","2826","2826","ITM","2334","FKS","5999","",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Fukushima Airport","Fukushima"
"269","2826","2826","ITM","2334","FUK","2305","",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Fukuoka Airport","Fukuoka"
"270","2826","2826","ITM","2334","OIT","2310","",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Oita Airport","Oita"
"271","2826","2826","ITM","2334","SDJ","2347","",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Sendai Airport","Sendai"
"272","2826","2826","KMI","2308","FUK","2305","",0,"CRJ","Miyazaki Airport","Miyazaki","Japan","KMI","RJFM","Fukuoka Airport","Fukuoka"
"273","2826","2826","KMQ","2322","FUK","2305","",0,"CRJ","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Fukuoka Airport","Fukuoka"
"274","2826","2826","KMQ","2322","NRT","2279","",0,"CRJ","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Narita International Airport","Tokyo"
"275","2826","2826","KMQ","2322","SDJ","2347","",0,"CRJ","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Sendai Airport","Sendai"
"276","2826","2826","NGO","3942","FUK","2305","",0,"CRJ","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Fukuoka Airport","Fukuoka"
"277","2826","2826","NGO","3942","OIT","2310","",0,"CRJ","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Oita Airport","Oita"
"278","2826","2826","NGO","3942","SDJ","2347","",0,"CRJ","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Sendai Airport","Sendai"
"279","2826","2826","NRT","2279","HIJ","2326","",0,"CRJ","Narita International Airport","Tokyo","Japan","NRT","RJAA","Hiroshima Airport","Hiroshima"
"280","2826","2826","NRT","2279","KMQ","2322","",0,"CRJ","Narita International Airport","Tokyo","Japan","NRT","RJAA","Komatsu Airport","Kanazawa"
"281","2826","2826","OIT","2310","ITM","2334","",0,"CRJ","Oita Airport","Oita","Japan","OIT","RJFO","Osaka International Airport","Osaka"
"282","2826","2826","OIT","2310","NGO","3942","",0,"CRJ","Oita Airport","Oita","Japan","OIT","RJFO","Chubu Centrair International Airport","Nagoya"
"283","2826","2826","SDJ","2347","CTS","2287","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","New Chitose Airport","Sapporo"
"284","2826","2826","SDJ","2347","FUK","2305","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","Fukuoka Airport","Fukuoka"
"285","2826","2826","SDJ","2347","HIJ","2326","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","Hiroshima Airport","Hiroshima"
"286","2826","2826","SDJ","2347","ITM","2334","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","Osaka International Airport","Osaka"
"287","2826","2826","SDJ","2347","KMQ","2322","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","Komatsu Airport","Kanazawa"
"288","2826","2826","SDJ","2347","NGO","3942","",0,"CRJ","Sendai Airport","Sendai","Japan","SDJ","RJSS","Chubu Centrair International Airport","Nagoya"
"289","2520","2520","HND","2359","CGK","3275","",0,"788","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Soekarno-Hatta International Airport","Jakarta"
